branch_id,node_id,ToS,sap_rank,title,year,journal,source_title,has_article_metadata,token_count,parent_trunk_subtopic_id,parent_trunk_subtopic_label,parent_member_count,branch_to_trunk_score,citation_path_proximity,citation_path_distance,closest_trunk_node,text_similarity_to_trunk,shared_reference_similarity,branch_reference_count,trunk_reference_count
branch_22,"KANG H, 2021, ASIAN NURS RES",branch_2,0,MODEL SETTING AND INTERPRETATION OF RESULTS IN RESEARCH USING STRUCTURAL EQUATION MODELING: A CHECKLIST WITH GUIDING QUESTIONS FOR REPORTING,2021.0,ASIAN NURSING RESEARCH,ASIAN NURS RES,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_23,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.001161,0.0,,,0.003317,0.0,0,268
branch_23,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.007128,0.0,,,0.020364,0.0,0,511
branch_23,"MARQUES T, 2023, LEADERSH HEALTH SERV",branch_2,0,RESPONSIBLE LEADERSHIP AND TURNOVER INTENTIONS IN HEALTH-CARE PROFESSIONALS: THE MEDIATING ROLE OF BURNOUT,2023.0,LEADERSHIP IN HEALTH SERVICES,LEADERSH HEALTH SERV,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_24,"MUHAMMED S, 2020, J KNOWL MANAG",branch_2,0,PEER KNOWLEDGE SHARING AND ORGANIZATIONAL PERFORMANCE: THE ROLE OF LEADERSHIP SUPPORT AND KNOWLEDGE MANAGEMENT SUCCESS,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.006152,0.0,,,0.017578,0.0,0,268
branch_24,"MUHAMMED S, 2020, J KNOWL MANAG",branch_2,0,PEER KNOWLEDGE SHARING AND ORGANIZATIONAL PERFORMANCE: THE ROLE OF LEADERSHIP SUPPORT AND KNOWLEDGE MANAGEMENT SUCCESS,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.029224,0.0,,,0.083496,0.0,0,511
branch_24,"MUHAMMED S, 2020, J KNOWL MANAG",branch_2,0,PEER KNOWLEDGE SHARING AND ORGANIZATIONAL PERFORMANCE: THE ROLE OF LEADERSHIP SUPPORT AND KNOWLEDGE MANAGEMENT SUCCESS,2020.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,11,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.019125,0.0,,,0.054642,0.0,0,275
branch_25,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.016373,0.0,,,0.046781,0.0,0,268
branch_25,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.025466,0.0,,,0.072759,0.0,0,511
branch_25,"RIGGS R, 2024, J BUS RES",branch_2,0,INFORMATION SYSTEMS CAPABILITIES VALUE CREATION THROUGH CIRCULAR ECONOMY PRACTICES IN UNCERTAIN ENVIRONMENTS: A CONDITIONAL MEDIATION MODEL,2024.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,13,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.02049,0.0,,,0.058542,0.0,0,275
branch_26,"YASIN R, 2021, J KNOWL MANAG",branch_2,0,RESPONSIBLE LEADERSHIP AND EMPLOYEES’ TURNOVER INTENTION. EXPLORE THE MEDIATING ROLES OF ETHICAL CLIMATE AND CORPORATE IMAGE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,12,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.00234,0.0,,,0.006685,0.0,0,268
branch_26,"YASIN R, 2021, J KNOWL MANAG",branch_2,0,RESPONSIBLE LEADERSHIP AND EMPLOYEES’ TURNOVER INTENTION. EXPLORE THE MEDIATING ROLES OF ETHICAL CLIMATE AND CORPORATE IMAGE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,12,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.002609,0.0,,,0.007455,0.0,0,511
branch_26,"YASIN R, 2021, J KNOWL MANAG",branch_2,0,RESPONSIBLE LEADERSHIP AND EMPLOYEES’ TURNOVER INTENTION. EXPLORE THE MEDIATING ROLES OF ETHICAL CLIMATE AND CORPORATE IMAGE,2021.0,JOURNAL OF KNOWLEDGE MANAGEMENT,J KNOWL MANAG,True,12,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_27,"KHAN H, 2025, INT J ENTREP BEHAV R",branch_3,5212724470,"INTEGRATION OF OUTSIDE-IN AND INSIDE-OUT ENTREPRENEURIAL MARKETING CAPABILITIES, MARKETING AGILITY AND RESOURCES FOR ENTREPRENEURIAL FIRM PERFORMANCE",2025.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,135,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.297828,0.5,2,"MILES MP, 2006, EUR J MARKETING",0.257061,0.031428,34,268
branch_27,"KHAN H, 2025, INT J ENTREP BEHAV R",branch_3,5212724470,"INTEGRATION OF OUTSIDE-IN AND INSIDE-OUT ENTREPRENEURIAL MARKETING CAPABILITIES, MARKETING AGILITY AND RESOURCES FOR ENTREPRENEURIAL FIRM PERFORMANCE",2025.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,135,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.134183,0.0,,,0.323771,0.083453,34,511
branch_27,"KHAN H, 2025, INT J ENTREP BEHAV R",branch_3,5212724470,"INTEGRATION OF OUTSIDE-IN AND INSIDE-OUT ENTREPRENEURIAL MARKETING CAPABILITIES, MARKETING AGILITY AND RESOURCES FOR ENTREPRENEURIAL FIRM PERFORMANCE",2025.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,135,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.493775,1.0,1,"WHALEN P, 2016, J STRATEG MARK",0.253153,0.020684,34,275
branch_28,"YANG Z, 2024, INT J ENTREP BEHAV R",branch_3,388032005,"ORGANISATIONAL SENSEMAKING, OUTSIDE-IN ENTREPRENEURIAL MARKETING CAPABILITY, AND EFFECTUAL PROBLEM SETTING",2024.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,150,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.19181,0.333333,3,"MILES MP, 2006, EUR J MARKETING",0.160089,0.009781,39,268
branch_28,"YANG Z, 2024, INT J ENTREP BEHAV R",branch_3,388032005,"ORGANISATIONAL SENSEMAKING, OUTSIDE-IN ENTREPRENEURIAL MARKETING CAPABILITY, AND EFFECTUAL PROBLEM SETTING",2024.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,150,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.056347,0.0,,,0.140751,0.028335,39,511
branch_28,"YANG Z, 2024, INT J ENTREP BEHAV R",branch_3,388032005,"ORGANISATIONAL SENSEMAKING, OUTSIDE-IN ENTREPRENEURIAL MARKETING CAPABILITY, AND EFFECTUAL PROBLEM SETTING",2024.0,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,INT J ENTREP BEHAV R,True,150,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.249141,0.5,2,"WHALEN P, 2016, J STRATEG MARK",0.133507,0.009656,39,275
branch_29,"ALI S, 2023, EUR J INNOV MANAG",branch_3,0,MANAGING THE PRODUCT INNOVATIONS PARADOX: THE INDIVIDUAL AND SYNERGISTIC ROLE OF THE FIRM INSIDE-OUT AND OUTSIDE-IN MARKETING CAPABILITY,2023.0,EUROPEAN JOURNAL OF INNOVATION MANAGEMENT,EUR J INNOV MANAG,True,13,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.030697,0.0,,,0.087706,0.0,0,268
branch_29,"ALI S, 2023, EUR J INNOV MANAG",branch_3,0,MANAGING THE PRODUCT INNOVATIONS PARADOX: THE INDIVIDUAL AND SYNERGISTIC ROLE OF THE FIRM INSIDE-OUT AND OUTSIDE-IN MARKETING CAPABILITY,2023.0,EUROPEAN JOURNAL OF INNOVATION MANAGEMENT,EUR J INNOV MANAG,True,13,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.025058,0.0,,,0.071593,0.0,0,511
branch_29,"ALI S, 2023, EUR J INNOV MANAG",branch_3,0,MANAGING THE PRODUCT INNOVATIONS PARADOX: THE INDIVIDUAL AND SYNERGISTIC ROLE OF THE FIRM INSIDE-OUT AND OUTSIDE-IN MARKETING CAPABILITY,2023.0,EUROPEAN JOURNAL OF INNOVATION MANAGEMENT,EUR J INNOV MANAG,True,13,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.024591,0.0,,,0.070261,0.0,0,275
branch_30,"GUO HL, 2018, J BUS RES",branch_3,0,COMPARING THE IMPACT OF DIFFERENT MARKETING CAPABILITIES: EMPIRICAL EVIDENCE FROM B2B FIRMS IN CHINA,2018.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,8,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.067482,0.0,,,0.192805,0.0,0,268
branch_30,"GUO HL, 2018, J BUS RES",branch_3,0,COMPARING THE IMPACT OF DIFFERENT MARKETING CAPABILITIES: EMPIRICAL EVIDENCE FROM B2B FIRMS IN CHINA,2018.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,8,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.041769,0.0,,,0.119341,0.0,0,511
branch_30,"GUO HL, 2018, J BUS RES",branch_3,0,COMPARING THE IMPACT OF DIFFERENT MARKETING CAPABILITIES: EMPIRICAL EVIDENCE FROM B2B FIRMS IN CHINA,2018.0,JOURNAL OF BUSINESS RESEARCH,J BUS RES,True,8,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.028502,0.0,,,0.081434,0.0,0,275
branch_31,"JONES O, 2017, ENTREP REGION DEV",branch_3,0,EFFECTUAL ENTREPRENEURING: SENSEMAKING IN A FAMILY-BASED START-UP,2017.0,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,ENTREP REGION DEV,True,5,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.0,0.0,,,0.0,0.0,0,268
branch_31,"JONES O, 2017, ENTREP REGION DEV",branch_3,0,EFFECTUAL ENTREPRENEURING: SENSEMAKING IN A FAMILY-BASED START-UP,2017.0,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,ENTREP REGION DEV,True,5,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.001822,0.0,,,0.005206,0.0,0,511
branch_31,"JONES O, 2017, ENTREP REGION DEV",branch_3,0,EFFECTUAL ENTREPRENEURING: SENSEMAKING IN A FAMILY-BASED START-UP,2017.0,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,ENTREP REGION DEV,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_32,"KHAN H, 2021, INT BUS REV",branch_3,0,THE EFFICACY OF MARKETING SKILLS AND MARKET RESPONSIVENESS IN MARKETING PERFORMANCE OF EMERGING MARKET EXPORTING FIRMS IN ADVANCED MARKETS: THE MODERATING ROLE OF COMPETITIVE INTENSITY,2021.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,17,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.06829,0.0,,,0.195114,0.0,0,268
branch_32,"KHAN H, 2021, INT BUS REV",branch_3,0,THE EFFICACY OF MARKETING SKILLS AND MARKET RESPONSIVENESS IN MARKETING PERFORMANCE OF EMERGING MARKET EXPORTING FIRMS IN ADVANCED MARKETS: THE MODERATING ROLE OF COMPETITIVE INTENSITY,2021.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,17,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.057928,0.0,,,0.165509,0.0,0,511
branch_32,"KHAN H, 2021, INT BUS REV",branch_3,0,THE EFFICACY OF MARKETING SKILLS AND MARKET RESPONSIVENESS IN MARKETING PERFORMANCE OF EMERGING MARKET EXPORTING FIRMS IN ADVANCED MARKETS: THE MODERATING ROLE OF COMPETITIVE INTENSITY,2021.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,17,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.077892,0.0,,,0.222549,0.0,0,275
branch_33,"KHAN H, 2020, INT BUS REV",branch_3,0,IS MARKETING AGILITY IMPORTANT FOR EMERGING MARKET FIRMS IN ADVANCED MARKETS?,2020.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,8,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.061235,0.0,,,0.174958,0.0,0,268
branch_33,"KHAN H, 2020, INT BUS REV",branch_3,0,IS MARKETING AGILITY IMPORTANT FOR EMERGING MARKET FIRMS IN ADVANCED MARKETS?,2020.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,8,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.029199,0.0,,,0.083424,0.0,0,511
branch_33,"KHAN H, 2020, INT BUS REV",branch_3,0,IS MARKETING AGILITY IMPORTANT FOR EMERGING MARKET FIRMS IN ADVANCED MARKETS?,2020.0,INTERNATIONAL BUSINESS REVIEW,INT BUS REV,True,8,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.053814,0.0,,,0.153753,0.0,0,275
branch_34,"SHENG ML, 2017, IND MARKET MANAG",branch_3,0,A DYNAMIC CAPABILITIES-BASED FRAMEWORK OF ORGANIZATIONAL SENSEMAKING THROUGH COMBINATIVE CAPABILITIES TOWARDS EXPLORATORY AND EXPLOITATIVE PRODUCT INNOVATION IN TURBULENT ENVIRONMENTS,2017.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,14,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.004116,0.0,,,0.01176,0.0,0,268
branch_34,"SHENG ML, 2017, IND MARKET MANAG",branch_3,0,A DYNAMIC CAPABILITIES-BASED FRAMEWORK OF ORGANIZATIONAL SENSEMAKING THROUGH COMBINATIVE CAPABILITIES TOWARDS EXPLORATORY AND EXPLOITATIVE PRODUCT INNOVATION IN TURBULENT ENVIRONMENTS,2017.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,14,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.024161,0.0,,,0.069031,0.0,0,511
branch_34,"SHENG ML, 2017, IND MARKET MANAG",branch_3,0,A DYNAMIC CAPABILITIES-BASED FRAMEWORK OF ORGANIZATIONAL SENSEMAKING THROUGH COMBINATIVE CAPABILITIES TOWARDS EXPLORATORY AND EXPLOITATIVE PRODUCT INNOVATION IN TURBULENT ENVIRONMENTS,2017.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,14,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.026239,0.0,,,0.074968,0.0,0,275
branch_35,"WELTER C, 2018, J BUS VENTURING",branch_3,0,EFFECTUATION UNDER RISK AND UNCERTAINTY: A SIMULATION MODEL,2018.0,JOURNAL OF BUSINESS VENTURING,J BUS VENTURING,True,6,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.00884,0.0,,,0.025257,0.0,0,268
branch_35,"WELTER C, 2018, J BUS VENTURING",branch_3,0,EFFECTUATION UNDER RISK AND UNCERTAINTY: A SIMULATION MODEL,2018.0,JOURNAL OF BUSINESS VENTURING,J BUS VENTURING,True,6,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.008575,0.0,,,0.0245,0.0,0,511
branch_35,"WELTER C, 2018, J BUS VENTURING",branch_3,0,EFFECTUATION UNDER RISK AND UNCERTAINTY: A SIMULATION MODEL,2018.0,JOURNAL OF BUSINESS VENTURING,J BUS VENTURING,True,6,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.034732,0.0,,,0.099235,0.0,0,275
branch_36,"HAGEN B, 2019, INT MARKET REV",branch_3,0,FROM FRAGILE TO AGILE: MARKETING AS A KEY DRIVER OF ENTREPRENEURIAL INTERNATIONALIZATION,2019.0,INTERNATIONAL MARKETING REVIEW,INT MARKET REV,True,7,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.061176,0.0,,,0.174788,0.0,0,268
branch_36,"HAGEN B, 2019, INT MARKET REV",branch_3,0,FROM FRAGILE TO AGILE: MARKETING AS A KEY DRIVER OF ENTREPRENEURIAL INTERNATIONALIZATION,2019.0,INTERNATIONAL MARKETING REVIEW,INT MARKET REV,True,7,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.042581,0.0,,,0.121661,0.0,0,511
branch_36,"HAGEN B, 2019, INT MARKET REV",branch_3,0,FROM FRAGILE TO AGILE: MARKETING AS A KEY DRIVER OF ENTREPRENEURIAL INTERNATIONALIZATION,2019.0,INTERNATIONAL MARKETING REVIEW,INT MARKET REV,True,7,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.046313,0.0,,,0.132323,0.0,0,275
branch_37,"MU JF, 2018, IND MARKET MANAG",branch_3,0,OUTSIDE-IN MARKETING CAPABILITY AND FIRM PERFORMANCE,2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.067733,0.0,,,0.193523,0.0,0,268
branch_37,"MU JF, 2018, IND MARKET MANAG",branch_3,0,OUTSIDE-IN MARKETING CAPABILITY AND FIRM PERFORMANCE,2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.07977,0.0,,,0.227913,0.0,0,511
branch_37,"MU JF, 2018, IND MARKET MANAG",branch_3,0,OUTSIDE-IN MARKETING CAPABILITY AND FIRM PERFORMANCE,2018.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,5,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.063465,0.0,,,0.181329,0.0,0,275
branch_38,"RUST RT, 2020, IND MARKET MANAG",branch_3,0,"OUTSIDE-IN MARKETING: WHY, WHEN AND HOW?",2020.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,4,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.044161,0.0,,,0.126174,0.0,0,268
branch_38,"RUST RT, 2020, IND MARKET MANAG",branch_3,0,"OUTSIDE-IN MARKETING: WHY, WHEN AND HOW?",2020.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,4,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.030171,0.0,,,0.086203,0.0,0,511
branch_38,"RUST RT, 2020, IND MARKET MANAG",branch_3,0,"OUTSIDE-IN MARKETING: WHY, WHEN AND HOW?",2020.0,INDUSTRIAL MARKETING MANAGEMENT,IND MARKET MANAG,True,4,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.036226,0.0,,,0.103504,0.0,0,275
branch_39,"ASLAM H, 2018, INT J OPER PROD MAN",branch_3,0,DYNAMIC SUPPLY CHAIN CAPABILITIES,2018.0,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,INT J OPER PROD MAN,True,4,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.003959,0.0,,,0.011311,0.0,0,268
branch_39,"ASLAM H, 2018, INT J OPER PROD MAN",branch_3,0,DYNAMIC SUPPLY CHAIN CAPABILITIES,2018.0,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,INT J OPER PROD MAN,True,4,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.023126,0.0,,,0.066073,0.0,0,511
branch_39,"ASLAM H, 2018, INT J OPER PROD MAN",branch_3,0,DYNAMIC SUPPLY CHAIN CAPABILITIES,2018.0,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,INT J OPER PROD MAN,True,4,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.0,0.0,,,0.0,0.0,0,275
branch_40,"GOLGECI I, 2017, J BUS IND MARK",branch_3,0,THE INTERPLAY BETWEEN KEY MARKETING AND SUPPLY CHAIN MANAGEMENT CAPABILITIES: THE ROLE OF INTEGRATIVE MECHANISMS,2017.0,JOURNAL OF BUSINESS AND INDUSTRIAL MARKETING,J BUS IND MARK,True,10,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.033904,0.0,,,0.096869,0.0,0,268
branch_40,"GOLGECI I, 2017, J BUS IND MARK",branch_3,0,THE INTERPLAY BETWEEN KEY MARKETING AND SUPPLY CHAIN MANAGEMENT CAPABILITIES: THE ROLE OF INTEGRATIVE MECHANISMS,2017.0,JOURNAL OF BUSINESS AND INDUSTRIAL MARKETING,J BUS IND MARK,True,10,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.035663,0.0,,,0.101894,0.0,0,511
branch_40,"GOLGECI I, 2017, J BUS IND MARK",branch_3,0,THE INTERPLAY BETWEEN KEY MARKETING AND SUPPLY CHAIN MANAGEMENT CAPABILITIES: THE ROLE OF INTEGRATIVE MECHANISMS,2017.0,JOURNAL OF BUSINESS AND INDUSTRIAL MARKETING,J BUS IND MARK,True,10,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.020595,0.0,,,0.058844,0.0,0,275
branch_41,"LI Y, 2017, J PROD INNOVAT MANAG",branch_3,0,HOW DO RESOURCE STRUCTURING AND STRATEGIC FLEXIBILITY INTERACT TO SHAPE RADICAL INNOVATION?,2017.0,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,True,8,trunk_subtopic_2,marketing; entrepreneurial; firms; interrelationship; entrepreneur,6,0.002175,0.0,,,0.006213,0.0,0,268
branch_41,"LI Y, 2017, J PROD INNOVAT MANAG",branch_3,0,HOW DO RESOURCE STRUCTURING AND STRATEGIC FLEXIBILITY INTERACT TO SHAPE RADICAL INNOVATION?,2017.0,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,True,8,trunk_subtopic_1,smes; marketing; performance; capabilities; entrepreneurial,7,0.012882,0.0,,,0.036806,0.0,0,511
branch_41,"LI Y, 2017, J PROD INNOVAT MANAG",branch_3,0,HOW DO RESOURCE STRUCTURING AND STRATEGIC FLEXIBILITY INTERACT TO SHAPE RADICAL INNOVATION?,2017.0,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,True,8,trunk_subtopic_3,marketing; traditional; uncertainty; conditions; size,3,0.004399,0.0,,,0.012569,0.0,0,275
